id.outcome	exposure	outcome	id.exposure	samplesize	SNP	b	se	pval	method	nsnp	Q	Q_df	Q_pval	cat	ncase	ncontrol	pmid	subcat	trait_strict
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs11126666	-2.007266971	1.595920398	0.208482616	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs11126666	1.082661283	1.60199005	0.499153204	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs11126666	-1.076233837	1.31840796	0.41432102	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
13	BMI	Celiac Disease || Immunobase || 2011	n9Sgm0	24269	rs11126666	-0.974659192	1.048736797	0.3527	Wald ratio	1	NA	NA	NA	disease	12041	12228	22057235	autoimmune	Celiac Disease
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs11126666	-54.87873414	49.75124378	0.27	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
40	BMI	coronary artery disease || C4D || 2011	n9Sgm0	30428	rs11126666	-1.651741294	0.930348259	0.075831688	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
41	BMI	coronary artery disease || Cardiogram || 2011	n9Sgm0	70690	rs11126666	-1.043154229	0.779746269	0.180957598	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	BMI	coronary artery disease || Cardiogramplusc4d || 2013	n9Sgm0	102600	rs11126666	-1.226666667	0.6060199	0.042956166	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
29	BMI	ischaemic stroke || dbGAP || 2007	n9Sgm0	546	rs11126666	-0.399156354	23.20760283	0.986277558	Wald ratio	1	NA	NA	NA	disease	249	268	17434096	cardiovascular	ischaemic stroke
14	BMI	Juvenile idiopathic arthritis || Immunobase || 2013	n9Sgm0	15872	rs11126666	2.332516711	2.994565737	0.436028894	Wald ratio	1	NA	NA	NA	disease	2816	13056	23603761	autoimmune	Juvenile idiopathic arthritis
36	BMI	Lung adenocarcinoma || ILCCO || 2014	n9Sgm0	27209	rs11126666	-3.539864208	1.414228856	0.01231334	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	BMI	Lung cancer (all) || ILCCO || 2014	n9Sgm0	27209	rs11126666	-0.200502985	0.976766169	0.837359427	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	BMI	Lung cancer (squamous cell) || ILCCO || 2014	n9Sgm0	27209	rs11126666	0.860524802	1.515572139	0.570178423	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	BMI	Major depressive disorder || PGC || 2013	n9Sgm0	18759	rs11126666	1.807558669	1.179104478	0.12527763	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
22	BMI	melanoma || Law et al || NA	n9Sgm0	2830	rs11126666	0.34704546	3.087562189	0.910505364	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
19	BMI	Multiple Sclerosis || IMSGC || 2013	n9Sgm0	38589	rs11126666	1.082661283	0.919366236	0.238949341	Wald ratio	1	NA	NA	NA	disease	14498	24091	24076602	autoimmune	Multiple Sclerosis
15	BMI	Narcolepsy || Immunobase || 2013	n9Sgm0	19307	rs11126666	1.615283091	1.980688187	0.414776957	Wald ratio	1	NA	NA	NA	disease	1886	10421	23459209	autoimmune	Narcolepsy
31	BMI	Neuroblastoma || dbGAP || 2013	n9Sgm0	4881	rs11126666	-3.519622116	2.449764905	0.150798048	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
32	BMI	Pancreatic cancer || dbGAP || 2009	n9Sgm0	7785	rs11126666	-2.11912426	2.684873854	0.429946844	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
28	BMI	Parkinson's disease || dbGAP || 2009	n9Sgm0	5691	rs11126666	-0.838662541	2.29071924	0.714280612	Wald ratio	1	NA	NA	NA	disease	1713	3978	19915575	psychiatric / neurological	Parkinson's disease
16	BMI	Primary Biliary Cirrhosis || Immunobase || 2012	n9Sgm0	11375	rs11126666	-2.604302506	1.752985132	0.13737472	Wald ratio	1	NA	NA	NA	disease	2861	8514	22961000	autoimmune	Primary Biliary Cirrhosis
17	BMI	Psoriasis || Immunobase || 2012	n9Sgm0	33394	rs11126666	0.198608023	1.622145035	0.902554181	Wald ratio	1	NA	NA	NA	disease	10588	22806	23143594	autoimmune	Psoriasis
35	BMI	Rheumatoid Arthritis trans ethnic || Okada || 2014	n9Sgm0	58284	rs11126666	-0.500016709	0.902324115	0.579480895	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	BMI	Schizophrenia || PGC || 2014	n9Sgm0	NA	rs11126666	-0.57696447	0.592039801	0.329790163	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
30	BMI	Systemic lupus erythematosus || dbGAP || 2008	n9Sgm0	3094	rs11126666	-4.22410483	2.632794106	0.10862173	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs11126666	-1.502870285	0.636004624	0.018128334	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs11126666	-2.427371352	0.967450571	0.012106007	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs11126666	-0.985205338	0.746782669	0.187080042	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
18	BMI	Type 1 Diabetes || Immunobase || 2015	n9Sgm0	24341	rs11126666	-0.645966545	1.043484419	0.535884989	Wald ratio	1	NA	NA	NA	disease	12079	12262	25751624	autoimmune	Type 1 Diabetes
34	BMI	Upper gastrointestinal cancers || dbGAP || 2013	n9Sgm0	5623	rs11126666	2.743823108	2.598944212	0.2910846	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs11165643	42.62024886	45.24886878	0.34624	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs11165643	99.75834656	45.24886878	0.027478	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	n9Sgm0	54840	rs11165643	11.12842958	45.24886878	0.80573	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs11165643	-3.012963052	1.26361991	0.017107448	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs11165643	1.643978699	1.303167421	0.207119643	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs11165643	1.224566495	1.085972851	0.25947974	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs11165643	49.91233286	45.24886878	0.27	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
40	BMI	coronary artery disease || C4D || 2011	n9Sgm0	30428	rs11165643	0.78280543	0.760180995	0.303121788	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
41	BMI	coronary artery disease || Cardiogram || 2011	n9Sgm0	70690	rs11165643	0.035072398	0.632466063	0.955777248	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	BMI	coronary artery disease || Cardiogramplusc4d || 2013	n9Sgm0	102600	rs11165643	0.073438914	0.494343891	0.881902138	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
26	BMI	Major depressive disorder || PGC || 2013	n9Sgm0	18759	rs11165643	-1.275734587	0.977375566	0.191802464	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
22	BMI	melanoma || Law et al || NA	n9Sgm0	2830	rs11165643	-0.900300078	2.540723982	0.723078213	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
31	BMI	Neuroblastoma || dbGAP || 2013	n9Sgm0	4881	rs11165643	1.381411993	1.99620397	0.488925109	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
32	BMI	Pancreatic cancer || dbGAP || 2009	n9Sgm0	7785	rs11165643	-1.842435895	2.229234183	0.408527172	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
33	BMI	Prostate cancer || dbGAP || 2011	n9Sgm0	2307	rs11165643	0.802791017	2.061324127	0.6969403	Wald ratio	1	NA	NA	NA	disease	1175	1100	21372204	cancer	Prostate cancer
35	BMI	Rheumatoid Arthritis trans ethnic || Okada || 2014	n9Sgm0	58284	rs11165643	0	0.692792614	1	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	BMI	Schizophrenia || PGC || 2014	n9Sgm0	NA	rs11165643	-1.067701984	0.488687783	0.028900975	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
30	BMI	Systemic lupus erythematosus || dbGAP || 2008	n9Sgm0	3094	rs11165643	-0.904916132	2.146681732	0.673359478	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs11165643	1.467571028	0.544309493	0.007013408	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs11165643	1.337502364	0.897000927	0.135939842	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs11165643	1.337502364	0.672602596	0.046751146	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
34	BMI	Upper gastrointestinal cancers || dbGAP || 2013	n9Sgm0	5623	rs11165643	1.04220358	2.416763292	0.6662943	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
1	fastingGlucose	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	76Z1hK	57193	rs11195502	33.73541965	31.25	0.28035	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	fastingGlucose	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	76Z1hK	46701	rs11195502	-7.854425607	31.25	0.80155	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	fastingGlucose	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	76Z1hK	52853	rs11195502	45.05501004	31.25	0.14937	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
24	fastingGlucose	Bipolar disorder || PGC || 2011	76Z1hK	NA	rs11195502	-2.080226384	1.265625	0.100251483	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	fastingGlucose	Chronic kidney disease || CKDGen || 2010	76Z1hK	62237	rs11195502	-55.83166767	31.25	0.074	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
41	fastingGlucose	coronary artery disease || Cardiogram || 2011	76Z1hK	56362	rs11195502	1.187909375	0.776571875	0.126095029	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	fastingGlucose	coronary artery disease || Cardiogramplusc4d || 2013	76Z1hK	105877	rs11195502	0.1350625	0.54659375	0.804831989	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
36	fastingGlucose	Lung adenocarcinoma || ILCCO || 2014	76Z1hK	27209	rs11195502	0.029044743	1.4488125	0.98400566	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	fastingGlucose	Lung cancer (all) || ILCCO || 2014	76Z1hK	27209	rs11195502	0.514461588	0.9436875	0.585642816	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	fastingGlucose	Lung cancer (squamous cell) || ILCCO || 2014	76Z1hK	27209	rs11195502	-0.817129318	1.4944375	0.584529526	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
35	fastingGlucose	Rheumatoid Arthritis trans ethnic || Okada || 2014	76Z1hK	58284	rs11195502	0.631334604	0.891194244	0.478688114	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	fastingGlucose	Schizophrenia || PGC || 2014	76Z1hK	NA	rs11195502	0.543766084	0.590625	0.357226842	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
42	fastingGlucose	T2D || diagram || 2012	76Z1hK	78911	rs11195502	2.134516782	0.649268232	0.001010549	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	fastingGlucose	T2D || diagram || 2012	76Z1hK	9581	rs11195502	2.978443119	1.083830008	0.005994681	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	fastingGlucose	T2D || diagram || 2014	76Z1hK	85214	rs11195502	2.114332765	0.67408632	0.001709247	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
1	fastingGlucose	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	76Z1hK	57193	rs11558471	-21.38600373	34.48275862	0.53513	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
1	SLC30A8_fastingGlucose	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	4bXswY	57418	rs11558471	-21.38600373	34.48275862	0.53513	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	fastingGlucose	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	76Z1hK	46701	rs11558471	17.76913327	34.48275862	0.60634	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
2	SLC30A8_fastingGlucose	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	4bXswY	46697	rs11558471	17.76913327	34.48275862	0.60634	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	fastingGlucose	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	76Z1hK	52853	rs11558471	-21.55493219	34.48275862	0.53191	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
3	SLC30A8_fastingGlucose	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	4bXswY	53067	rs11558471	-21.55493219	34.48275862	0.53191	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	fastingGlucose	Anorexia Nervosa || GCAN || 2014	76Z1hK	17767	rs11558471	-0.439157152	1.120965517	0.695230476	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
8	SLC30A8_fastingGlucose	Anorexia Nervosa || GCAN || 2014	4bXswY	17767	rs11558471	-0.439157152	1.120965517	0.695230476	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	fastingGlucose	Autism || PGC || 2013	76Z1hK	NA	rs11558471	0.885094715	1.1	0.421032325	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
25	SLC30A8_fastingGlucose	Autism || PGC || 2013	4bXswY	NA	rs11558471	0.885094715	1.1	0.421032325	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	fastingGlucose	Bipolar disorder || PGC || 2011	76Z1hK	NA	rs11558471	-0.940290592	0.993103448	0.343730311	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
24	SLC30A8_fastingGlucose	Bipolar disorder || PGC || 2011	4bXswY	NA	rs11558471	-0.940290592	0.993103448	0.343730311	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
13	fastingGlucose	Celiac Disease || Immunobase || 2011	76Z1hK	24269	rs11558471	0.72832747	0.691037242	0.2919	Wald ratio	1	NA	NA	NA	disease	12041	12228	22057235	autoimmune	Celiac Disease
13	SLC30A8_fastingGlucose	Celiac Disease || Immunobase || 2011	4bXswY	24269	rs11558471	0.72832747	0.691037242	0.2919	Wald ratio	1	NA	NA	NA	disease	12041	12228	22057235	autoimmune	Celiac Disease
5	fastingGlucose	Chronic kidney disease || CKDGen || 2010	76Z1hK	62237	rs11558471	-90.07083246	34.48275862	0.009	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
5	SLC30A8_fastingGlucose	Chronic kidney disease || CKDGen || 2010	4bXswY	62237	rs11558471	-90.07083246	34.48275862	0.009	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
41	fastingGlucose	coronary artery disease || Cardiogram || 2011	76Z1hK	56362	rs11558471	0.285503448	0.570096552	0.616513003	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
41	SLC30A8_fastingGlucose	coronary artery disease || Cardiogram || 2011	4bXswY	71684	rs11558471	0.285503448	0.570096552	0.616513003	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	fastingGlucose	coronary artery disease || Cardiogramplusc4d || 2013	76Z1hK	105877	rs11558471	0.470137931	0.411172414	0.252869128	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
44	SLC30A8_fastingGlucose	coronary artery disease || Cardiogramplusc4d || 2013	4bXswY	107044	rs11558471	0.470137931	0.411172414	0.252869128	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
14	fastingGlucose	Juvenile idiopathic arthritis || Immunobase || 2013	76Z1hK	15872	rs11558471	-0.479410523	1.976483035	0.80834831	Wald ratio	1	NA	NA	NA	disease	2816	13056	23603761	autoimmune	Juvenile idiopathic arthritis
14	SLC30A8_fastingGlucose	Juvenile idiopathic arthritis || Immunobase || 2013	4bXswY	15872	rs11558471	-0.479410523	1.976483035	0.80834831	Wald ratio	1	NA	NA	NA	disease	2816	13056	23603761	autoimmune	Juvenile idiopathic arthritis
36	fastingGlucose	Lung adenocarcinoma || ILCCO || 2014	76Z1hK	27209	rs11558471	-1.124898856	1.052413793	0.285125972	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
36	SLC30A8_fastingGlucose	Lung adenocarcinoma || ILCCO || 2014	4bXswY	27209	rs11558471	-1.124898856	1.052413793	0.285125972	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	fastingGlucose	Lung cancer (all) || ILCCO || 2014	76Z1hK	27209	rs11558471	-0.315859295	0.669724138	0.637193788	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
37	SLC30A8_fastingGlucose	Lung cancer (all) || ILCCO || 2014	4bXswY	27209	rs11558471	-0.315859295	0.669724138	0.637193788	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	fastingGlucose	Lung cancer (squamous cell) || ILCCO || 2014	76Z1hK	27209	rs11558471	0.036812747	1.011827586	0.970977424	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
38	SLC30A8_fastingGlucose	Lung cancer (squamous cell) || ILCCO || 2014	4bXswY	27209	rs11558471	0.036812747	1.011827586	0.970977424	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	fastingGlucose	Major depressive disorder || PGC || 2013	76Z1hK	18759	rs11558471	-0.538668307	0.844827586	0.523729288	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
26	SLC30A8_fastingGlucose	Major depressive disorder || PGC || 2013	4bXswY	18759	rs11558471	-0.538668307	0.844827586	0.523729288	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
22	fastingGlucose	melanoma || Law et al || NA	76Z1hK	2830	rs11558471	-2.181356539	2.056206897	0.288751565	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
22	SLC30A8_fastingGlucose	melanoma || Law et al || NA	4bXswY	2830	rs11558471	-2.181356539	2.056206897	0.288751565	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
19	fastingGlucose	Multiple Sclerosis || IMSGC || 2013	76Z1hK	38589	rs11558471	0.919035552	1.075176807	0.392675053	Wald ratio	1	NA	NA	NA	disease	14498	24091	24076602	autoimmune	Multiple Sclerosis
19	SLC30A8_fastingGlucose	Multiple Sclerosis || IMSGC || 2013	4bXswY	38589	rs11558471	0.919035552	1.075176807	0.392675053	Wald ratio	1	NA	NA	NA	disease	14498	24091	24076602	autoimmune	Multiple Sclerosis
15	fastingGlucose	Narcolepsy || Immunobase || 2013	76Z1hK	19307	rs11558471	0.760038996	1.32576248	0.566452122	Wald ratio	1	NA	NA	NA	disease	1886	10421	23459209	autoimmune	Narcolepsy
15	SLC30A8_fastingGlucose	Narcolepsy || Immunobase || 2013	4bXswY	19307	rs11558471	0.760038996	1.32576248	0.566452122	Wald ratio	1	NA	NA	NA	disease	1886	10421	23459209	autoimmune	Narcolepsy
16	fastingGlucose	Primary Biliary Cirrhosis || Immunobase || 2012	76Z1hK	11375	rs11558471	1.623848536	1.139636768	0.154191157	Wald ratio	1	NA	NA	NA	disease	2861	8514	22961000	autoimmune	Primary Biliary Cirrhosis
16	SLC30A8_fastingGlucose	Primary Biliary Cirrhosis || Immunobase || 2012	4bXswY	11375	rs11558471	1.623848536	1.139636768	0.154191157	Wald ratio	1	NA	NA	NA	disease	2861	8514	22961000	autoimmune	Primary Biliary Cirrhosis
17	fastingGlucose	Psoriasis || Immunobase || 2012	76Z1hK	33394	rs11558471	1.386109991	1.867512244	0.457952414	Wald ratio	1	NA	NA	NA	disease	10588	22806	23143594	autoimmune	Psoriasis
17	SLC30A8_fastingGlucose	Psoriasis || Immunobase || 2012	4bXswY	33394	rs11558471	1.386109991	1.867512244	0.457952414	Wald ratio	1	NA	NA	NA	disease	10588	22806	23143594	autoimmune	Psoriasis
35	fastingGlucose	Rheumatoid Arthritis trans ethnic || Okada || 2014	76Z1hK	58284	rs11558471	-0.69664508	0.451207727	0.122598883	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
35	SLC30A8_fastingGlucose	Rheumatoid Arthritis trans ethnic || Okada || 2014	4bXswY	58284	rs11558471	-0.69664508	0.451207727	0.122598883	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	fastingGlucose	Schizophrenia || PGC || 2014	76Z1hK	NA	rs11558471	-0.527461918	0.389655172	0.175843812	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
20	SLC30A8_fastingGlucose	Schizophrenia || PGC || 2014	4bXswY	NA	rs11558471	-0.527461918	0.389655172	0.175843812	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
42	fastingGlucose	T2D || diagram || 2012	76Z1hK	78911	rs11558471	4.234386574	0.453514926	9.93E-21	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	fastingGlucose	T2D || diagram || 2012	76Z1hK	9581	rs11558471	4.518215945	0.772128878	4.87E-09	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
42	SLC30A8_fastingGlucose	T2D || diagram || 2012	4bXswY	79274	rs11558471	4.234386574	0.453514926	9.93E-21	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	SLC30A8_fastingGlucose	T2D || diagram || 2012	4bXswY	9148	rs11558471	4.518215945	0.772128878	4.87E-09	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	fastingGlucose	T2D || diagram || 2014	76Z1hK	85214	rs11558471	4.214401128	0.467187063	1.87E-19	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
6	SLC30A8_fastingGlucose	T2D || diagram || 2014	4bXswY	102585	rs11558471	4.214401128	0.467187063	1.87E-19	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
18	fastingGlucose	Type 1 Diabetes || Immunobase || 2015	76Z1hK	24341	rs11558471	-1.309307974	0.68910946	0.05743312	Wald ratio	1	NA	NA	NA	disease	12079	12262	25751624	autoimmune	Type 1 Diabetes
18	SLC30A8_fastingGlucose	Type 1 Diabetes || Immunobase || 2015	4bXswY	24341	rs11558471	-1.309307974	0.68910946	0.05743312	Wald ratio	1	NA	NA	NA	disease	12079	12262	25751624	autoimmune	Type 1 Diabetes
1	fastingGlucose	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	76Z1hK	57193	rs11603334	-14.17839237	52.63157895	0.78763	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	fastingGlucose	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	76Z1hK	46701	rs11603334	12.16431743	52.63157895	0.81722	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	fastingGlucose	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	76Z1hK	52853	rs11603334	-11.95506725	52.63157895	0.82031	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	fastingGlucose	Anorexia Nervosa || GCAN || 2014	76Z1hK	17767	rs11603334	1.067382176	2.089473684	0.609464626	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	fastingGlucose	Autism || PGC || 2013	76Z1hK	NA	rs11603334	-0.105158035	2.168421053	0.961321582	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	fastingGlucose	Bipolar disorder || PGC || 2011	76Z1hK	NA	rs11603334	0.624745925	1.731578947	0.718252313	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
